init,geometry,geo params,num_folds,score_mean,score_std,f1_mean,f1_std,smoothness_mean,smoothness_std,avg_freeze_mean,avg_freeze_std,iteration_mean,score_over_f1,score_f1_freeze,score_f1_freeze_smooth
isomap:15,laguerre_basis,2,10,0.223257414,0.041162144,0.794651016,0.092456614,0.990611967,0.017566823,3.583531317,4.32298871,21,0.280950266,1.006794075,0.997342259
umap:euclidean,fourier_basis,14,10,0.409834263,0.094223788,0.679742091,0.104280996,1.079134621,0.056592877,1.755296176,0.392293366,21,0.602926122,1.058313916,1.142063187
isomap:15,mobius strip,,10,0.223247134,0.042294462,0.75976687,0.088976326,0.980857978,0.023730235,3.665050307,4.426459662,31,0.293836362,1.07692505,1.056310527
isomap:15,laguerre_basis,3,10,0.2319075,0.051381669,0.749546953,0.07303073,0.984471031,0.021003074,3.535256958,4.384304229,31,0.309396895,1.093797525,1.076811977
kernel pca:rbf,random_sine_waves,4,10,0.289611086,0.057953696,0.967424242,0.024753916,0.823439631,0.045719386,3.694243141,1.735311236,51,0.299363065,1.105919948,0.910658314
isomap:15,laguerre_basis,5,10,0.227174454,0.054471737,0.797987816,0.079416817,0.984528976,0.028598241,3.939590571,3.976818152,31,0.284684113,1.121538848,1.104187494
umap:cosine,chebyshev_basis,2,10,0.165580908,0.020974743,0.909676213,0.042756854,0.834215557,0.030457226,6.378506454,4.622214576,1,0.182021807,1.161027272,0.968547013
isomap:15,chebyshev_basis,2,10,0.228934994,0.045361492,0.755194195,0.099889739,0.97890525,0.022958534,3.834802922,5.264214276,31,0.303147185,1.162509711,1.137986859
isomap:15,legendre_basis,2,10,0.228934994,0.045361492,0.755194195,0.099889739,0.97890525,0.022958534,3.834802922,5.264214276,31,0.303147185,1.162509711,1.137986859
kernel pca:rbf,random_sine_waves,2,10,0.290953191,0.032581303,0.959090909,0.026359572,0.821202702,0.041425711,3.860811957,1.55488458,31,0.303363516,1.171229491,0.961816823
isomap:15,none,,10,0.228223176,0.04353625,0.739690447,0.091679751,0.976999227,0.027490849,3.987944818,4.912646747,31,0.308538763,1.230435562,1.202134593
isomap:15,linear,,10,0.236452468,0.044650092,0.760352092,0.072063074,0.995407363,0.015693408,4.097256743,5.737497774,21,0.310977599,1.274155064,1.268303333
isomap:15,chebyshev_basis,5,10,0.229261625,0.057993332,0.803067877,0.094865287,0.996982232,0.027340322,4.507931286,4.497636865,21,0.285482251,1.28693437,1.283050701
isomap:15,chebyshev_basis,3,10,0.232674318,0.042142435,0.744324313,0.079805657,0.977857042,0.024513407,4.237210486,6.802431714,41,0.312598035,1.324543672,1.295214357
isomap:15,legendre_basis,3,10,0.239764072,0.055525521,0.778190532,0.07625569,0.985430905,0.01916382,4.374775778,6.446357823,31,0.308104587,1.347888485,1.328250969
isomap:15,legendre_basis,5,10,0.248969298,0.060878736,0.814899045,0.094961806,0.9939306,0.027246874,4.450892566,4.543663906,31,0.305521647,1.359844027,1.351590589
isomap:15,chebyshev_basis,4,10,0.24450176,0.050630764,0.784017342,0.070090097,0.98730453,0.024214304,4.529959427,5.167096826,31,0.311857592,1.412702238,1.39476732
isomap:15,fourier_basis,3,10,0.228191783,0.05329809,0.755560492,0.089200852,0.979597888,0.024828654,4.801923151,6.646267522,31,0.302016564,1.450260329,1.420671956
kernel pca:rbf,none,,10,0.243968718,0.02665223,0.967171717,0.031051366,0.783315887,0.015788279,6.201419753,1.800337959,31,0.252249641,1.564305905,1.225345667
isomap:15,legendre_basis,4,10,0.250141921,0.057358802,0.784113357,0.09518455,0.980862666,0.025124608,5.465630029,7.539653722,41,0.319012447,1.743604012,1.71023608
